value,unit,event,percentage,time,enabled_time,rate,description,value_numeric,file_name,full_path,directory,test_type,vector_size,operation_type,test_id
175488.0,,branches,0.36%,3323416,100.0,52.767,M/sec,175488.0,results_vector_matmul_65_1,./results_vector/mlir_files_results_vector_4/results_vector_matmul_65_1.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
13516.0,,branch-misses,0.84%,3323416,100.0,7.7,of all branches,13516.0,results_vector_matmul_65_1,./results_vector/mlir_files_results_vector_4/results_vector_matmul_65_1.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
2.58,msec,task-clock,0.72%,2582750,100.0,0.578,CPUs utilized,2.58,results_vector_matmul_85_1,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_1.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
4634754.0,,cycles,0.72%,2582750,100.0,1.793,GHz,4634754.0,results_vector_matmul_85_1,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_1.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
1197093.0,,instructions,0.44%,2582750,100.0,0.26,insn per cycle,1197093.0,results_vector_matmul_85_1,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_1.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
141957.0,,branches,0.38%,2582750,100.0,54.922,M/sec,141957.0,results_vector_matmul_85_1,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_1.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
13386.0,,branch-misses,1.03%,2582750,100.0,9.43,of all branches,13386.0,results_vector_matmul_85_1,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_1.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
2.69,msec,task-clock,0.70%,2705250,100.0,0.596,CPUs utilized,2.69,results_vector_matmul_85_3,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_3.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
4818912.0,,cycles,0.70%,2705250,100.0,1.792,GHz,4818912.0,results_vector_matmul_85_3,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_3.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
1199497.0,,instructions,0.40%,2705250,100.0,0.25,insn per cycle,1199497.0,results_vector_matmul_85_3,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_3.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
142173.0,,branches,0.35%,2705250,100.0,52.881,M/sec,142173.0,results_vector_matmul_85_3,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_3.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
13514.0,,branch-misses,0.67%,2705250,100.0,9.51,of all branches,13514.0,results_vector_matmul_85_3,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_3.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
2.71,msec,task-clock,1.09%,2868916,100.0,0.593,CPUs utilized,2.71,results_vector_matmul_85_2,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_2.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
4846844.0,,cycles,1.07%,2868916,100.0,1.792,GHz,4846844.0,results_vector_matmul_85_2,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_2.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
1201665.0,,instructions,0.62%,2868916,100.0,0.25,insn per cycle,1201665.0,results_vector_matmul_85_2,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_2.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
142213.0,,branches,0.54%,2868916,100.0,52.572,M/sec,142213.0,results_vector_matmul_85_2,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_2.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
13374.0,,branch-misses,0.74%,2868916,100.0,9.4,of all branches,13374.0,results_vector_matmul_85_2,./results_vector/mlir_files_results_vector_4/results_vector_matmul_85_2.csv,mlir_files_results_vector_4,vector,4,standard,vector_standard_4
2.06,msec,task-clock,1.14%,1959792,100.0,0.52,CPUs utilized,2.06,results_vector_elementwise_80_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3685863.0,,cycles,1.13%,1959792,100.0,1.791,GHz,3685863.0,results_vector_elementwise_80_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
981271.0,,instructions,0.86%,1959792,100.0,0.27,insn per cycle,981271.0,results_vector_elementwise_80_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
126038.0,,branches,0.68%,1959792,100.0,61.247,M/sec,126038.0,results_vector_elementwise_80_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13255.0,,branch-misses,0.78%,1959792,100.0,10.52,of all branches,13255.0,results_vector_elementwise_80_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.06,msec,task-clock,1.17%,2151333,100.0,0.527,CPUs utilized,2.06,results_vector_elementwise_80_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3688167.0,,cycles,1.18%,2151333,100.0,1.79,GHz,3688167.0,results_vector_elementwise_80_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
985570.0,,instructions,0.51%,2151333,100.0,0.27,insn per cycle,985570.0,results_vector_elementwise_80_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
126690.0,,branches,0.39%,2151333,100.0,61.473,M/sec,126690.0,results_vector_elementwise_80_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13398.0,,branch-misses,0.92%,2151333,100.0,10.58,of all branches,13398.0,results_vector_elementwise_80_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.09,msec,task-clock,1.22%,1986625,100.0,0.528,CPUs utilized,2.09,results_vector_elementwise_80_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3748082.0,,cycles,1.19%,1986625,100.0,1.79,GHz,3748082.0,results_vector_elementwise_80_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
992357.0,,instructions,0.89%,1986625,100.0,0.26,insn per cycle,992357.0,results_vector_elementwise_80_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
127428.0,,branches,0.68%,1986625,100.0,60.873,M/sec,127428.0,results_vector_elementwise_80_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13577.0,,branch-misses,1.13%,1986625,100.0,10.65,of all branches,13577.0,results_vector_elementwise_80_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_80_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.09,msec,task-clock,1.73%,2033666,100.0,0.531,CPUs utilized,2.09,results_vector_elementwise_60_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3732198.0,,cycles,1.66%,2033666,100.0,1.79,GHz,3732198.0,results_vector_elementwise_60_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
995504.0,,instructions,0.94%,2033666,100.0,0.27,insn per cycle,995504.0,results_vector_elementwise_60_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
127541.0,,branches,0.61%,2033666,100.0,61.166,M/sec,127541.0,results_vector_elementwise_60_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13420.0,,branch-misses,0.72%,2033666,100.0,10.52,of all branches,13420.0,results_vector_elementwise_60_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.08,msec,task-clock,1.24%,2029291,100.0,0.528,CPUs utilized,2.08,results_vector_elementwise_60_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3721441.0,,cycles,1.23%,2029291,100.0,1.789,GHz,3721441.0,results_vector_elementwise_60_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
994709.0,,instructions,0.97%,2029291,100.0,0.27,insn per cycle,994709.0,results_vector_elementwise_60_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
127493.0,,branches,0.73%,2029291,100.0,61.303,M/sec,127493.0,results_vector_elementwise_60_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13556.0,,branch-misses,0.57%,2029291,100.0,10.63,of all branches,13556.0,results_vector_elementwise_60_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.08,msec,task-clock,1.27%,2016917,100.0,0.529,CPUs utilized,2.08,results_vector_elementwise_60_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3722453.0,,cycles,1.28%,2016917,100.0,1.791,GHz,3722453.0,results_vector_elementwise_60_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
997504.0,,instructions,0.56%,2016917,100.0,0.27,insn per cycle,997504.0,results_vector_elementwise_60_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
128114.0,,branches,0.44%,2016917,100.0,61.644,M/sec,128114.0,results_vector_elementwise_60_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13387.0,,branch-misses,0.70%,2016917,100.0,10.45,of all branches,13387.0,results_vector_elementwise_60_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_60_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.07,msec,task-clock,1.07%,2131917,100.0,0.53,CPUs utilized,2.07,results_vector_elementwise_65_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3698381.0,,cycles,1.06%,2131917,100.0,1.791,GHz,3698381.0,results_vector_elementwise_65_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
994063.0,,instructions,0.71%,2131917,100.0,0.27,insn per cycle,994063.0,results_vector_elementwise_65_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
127583.0,,branches,0.54%,2131917,100.0,61.779,M/sec,127583.0,results_vector_elementwise_65_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13437.0,,branch-misses,0.66%,2131917,100.0,10.53,of all branches,13437.0,results_vector_elementwise_65_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.07,msec,task-clock,1.07%,2056583,100.0,0.531,CPUs utilized,2.07,results_vector_elementwise_65_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3706510.0,,cycles,1.07%,2056583,100.0,1.792,GHz,3706510.0,results_vector_elementwise_65_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
991136.0,,instructions,0.58%,2056583,100.0,0.27,insn per cycle,991136.0,results_vector_elementwise_65_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
127305.0,,branches,0.40%,2056583,100.0,61.535,M/sec,127305.0,results_vector_elementwise_65_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13345.0,,branch-misses,0.92%,2056583,100.0,10.48,of all branches,13345.0,results_vector_elementwise_65_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.05,msec,task-clock,1.03%,2058959,100.0,0.521,CPUs utilized,2.05,results_vector_elementwise_65_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3675664.0,,cycles,1.04%,2058959,100.0,1.791,GHz,3675664.0,results_vector_elementwise_65_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
986231.0,,instructions,0.66%,2058959,100.0,0.27,insn per cycle,986231.0,results_vector_elementwise_65_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
126481.0,,branches,0.46%,2058959,100.0,61.634,M/sec,126481.0,results_vector_elementwise_65_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13404.0,,branch-misses,1.07%,2058959,100.0,10.6,of all branches,13404.0,results_vector_elementwise_65_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_65_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.04,msec,task-clock,1.23%,2105750,100.0,0.525,CPUs utilized,2.04,results_vector_elementwise_85_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3644974.0,,cycles,1.24%,2105750,100.0,1.791,GHz,3644974.0,results_vector_elementwise_85_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
985283.0,,instructions,0.69%,2105750,100.0,0.27,insn per cycle,985283.0,results_vector_elementwise_85_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
126544.0,,branches,0.54%,2105750,100.0,62.173,M/sec,126544.0,results_vector_elementwise_85_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13486.0,,branch-misses,1.04%,2105750,100.0,10.66,of all branches,13486.0,results_vector_elementwise_85_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.01,msec,task-clock,1.28%,2094792,100.0,0.524,CPUs utilized,2.01,results_vector_elementwise_85_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3604072.0,,cycles,1.26%,2094792,100.0,1.789,GHz,3604072.0,results_vector_elementwise_85_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
985389.0,,instructions,0.58%,2094792,100.0,0.27,insn per cycle,985389.0,results_vector_elementwise_85_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
126505.0,,branches,0.52%,2094792,100.0,62.799,M/sec,126505.0,results_vector_elementwise_85_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13383.0,,branch-misses,0.83%,2094792,100.0,10.58,of all branches,13383.0,results_vector_elementwise_85_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.05,msec,task-clock,1.28%,2007458,100.0,0.522,CPUs utilized,2.05,results_vector_elementwise_85_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3674247.0,,cycles,1.29%,2007458,100.0,1.789,GHz,3674247.0,results_vector_elementwise_85_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
985493.0,,instructions,0.45%,2007458,100.0,0.27,insn per cycle,985493.0,results_vector_elementwise_85_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
126783.0,,branches,0.41%,2007458,100.0,61.741,M/sec,126783.0,results_vector_elementwise_85_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13425.0,,branch-misses,0.80%,2007458,100.0,10.59,of all branches,13425.0,results_vector_elementwise_85_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_85_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.06,msec,task-clock,1.66%,1981792,100.0,0.529,CPUs utilized,2.06,results_vector_elementwise_90_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3683241.0,,cycles,1.60%,1981792,100.0,1.79,GHz,3683241.0,results_vector_elementwise_90_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
977626.0,,instructions,0.97%,1981792,100.0,0.27,insn per cycle,977626.0,results_vector_elementwise_90_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
125668.0,,branches,0.75%,1981792,100.0,61.081,M/sec,125668.0,results_vector_elementwise_90_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13421.0,,branch-misses,1.06%,1981792,100.0,10.68,of all branches,13421.0,results_vector_elementwise_90_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.08,msec,task-clock,1.13%,2072959,100.0,0.532,CPUs utilized,2.08,results_vector_elementwise_50_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3733446.0,,cycles,1.13%,2072959,100.0,1.791,GHz,3733446.0,results_vector_elementwise_50_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
1002281.0,,instructions,0.72%,2072959,100.0,0.27,insn per cycle,1002281.0,results_vector_elementwise_50_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
128498.0,,branches,0.56%,2072959,100.0,61.63,M/sec,128498.0,results_vector_elementwise_50_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13284.0,,branch-misses,0.86%,2072959,100.0,10.34,of all branches,13284.0,results_vector_elementwise_50_1,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_1.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.01,msec,task-clock,1.06%,2035791,100.0,0.53,CPUs utilized,2.01,results_vector_elementwise_90_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3606436.0,,cycles,1.05%,2035791,100.0,1.791,GHz,3606436.0,results_vector_elementwise_90_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
982707.0,,instructions,0.61%,2035791,100.0,0.27,insn per cycle,982707.0,results_vector_elementwise_90_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
126391.0,,branches,0.50%,2035791,100.0,62.767,M/sec,126391.0,results_vector_elementwise_90_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13461.0,,branch-misses,0.83%,2035791,100.0,10.65,of all branches,13461.0,results_vector_elementwise_90_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.08,msec,task-clock,1.29%,2159000,100.0,0.529,CPUs utilized,2.08,results_vector_elementwise_50_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3731137.0,,cycles,1.29%,2159000,100.0,1.791,GHz,3731137.0,results_vector_elementwise_50_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
1001762.0,,instructions,0.58%,2159000,100.0,0.27,insn per cycle,1001762.0,results_vector_elementwise_50_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
128343.0,,branches,0.47%,2159000,100.0,61.611,M/sec,128343.0,results_vector_elementwise_50_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13464.0,,branch-misses,0.68%,2159000,100.0,10.49,of all branches,13464.0,results_vector_elementwise_50_2,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_2.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.09,msec,task-clock,1.09%,2084334,100.0,0.527,CPUs utilized,2.09,results_vector_elementwise_50_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3741258.0,,cycles,1.10%,2084334,100.0,1.79,GHz,3741258.0,results_vector_elementwise_50_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
994560.0,,instructions,0.66%,2084334,100.0,0.27,insn per cycle,994560.0,results_vector_elementwise_50_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
127489.0,,branches,0.54%,2084334,100.0,61.011,M/sec,127489.0,results_vector_elementwise_50_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13437.0,,branch-misses,1.16%,2084334,100.0,10.54,of all branches,13437.0,results_vector_elementwise_50_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_50_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
2.02,msec,task-clock,1.15%,1965042,100.0,0.529,CPUs utilized,2.02,results_vector_elementwise_90_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
3616616.0,,cycles,1.16%,1965042,100.0,1.791,GHz,3616616.0,results_vector_elementwise_90_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
981604.0,,instructions,0.40%,1965042,100.0,0.27,insn per cycle,981604.0,results_vector_elementwise_90_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
126258.0,,branches,0.40%,1965042,100.0,62.513,M/sec,126258.0,results_vector_elementwise_90_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
13253.0,,branch-misses,0.79%,1965042,100.0,10.5,of all branches,13253.0,results_vector_elementwise_90_3,./results_vector/mlir_files_elementwise_results_vector_8/results_vector_elementwise_90_3.csv,mlir_files_elementwise_results_vector_8,vector,8,elementwise,vector_elementwise_8
